Elapsed time random: 0.096834 seconds
Elapsed time sequential: 0.022617 seconds
Elapsed time random: 0.100555 seconds
Elapsed time sequential: 0.021551 seconds
Elapsed time random: 0.097585 seconds
Elapsed time sequential: 0.021556 seconds
Elapsed time random: 0.098163 seconds
Elapsed time sequential: 0.022457 seconds
Elapsed time random: 0.100596 seconds
Elapsed time sequential: 0.022657 seconds
Elapsed time random: 0.101333 seconds
Elapsed time sequential: 0.021566 seconds
Elapsed time random: 0.100291 seconds
Elapsed time sequential: 0.021698 seconds
Elapsed time random: 0.099285 seconds
Elapsed time sequential: 0.021881 seconds
Elapsed time random: 0.100535 seconds
Elapsed time sequential: 0.021718 seconds
Elapsed time random: 0.099976 seconds
Elapsed time sequential: 0.021550 seconds
Elapsed time random: 0.102162 seconds
Elapsed time sequential: 0.021670 seconds
Elapsed time random: 0.100581 seconds
Elapsed time sequential: 0.021523 seconds
Elapsed time random: 0.110781 seconds
Elapsed time sequential: 0.021725 seconds
Elapsed time random: 0.114524 seconds
Elapsed time sequential: 0.022531 seconds
Elapsed time random: 0.106064 seconds
Elapsed time sequential: 0.021305 seconds
Elapsed time random: 0.108202 seconds
Elapsed time sequential: 0.022890 seconds
Elapsed time random: 0.103782 seconds
Elapsed time sequential: 0.021673 seconds
Elapsed time random: 0.103040 seconds
Elapsed time sequential: 0.021948 seconds
Elapsed time random: 0.103521 seconds
Elapsed time sequential: 0.022656 seconds
Elapsed time random: 0.104960 seconds
Elapsed time sequential: 0.021813 seconds
Elapsed time random: 0.102969 seconds
Elapsed time sequential: 0.022790 seconds
Elapsed time random: 0.108523 seconds
Elapsed time sequential: 0.021944 seconds
Elapsed time random: 0.115835 seconds
Elapsed time sequential: 0.021777 seconds
Elapsed time random: 0.104531 seconds
Elapsed time sequential: 0.021565 seconds
Elapsed time random: 0.104719 seconds
Elapsed time sequential: 0.022467 seconds
Elapsed time random: 0.107141 seconds
Elapsed time sequential: 0.022671 seconds
Elapsed time random: 0.104189 seconds
Elapsed time sequential: 0.021475 seconds
Elapsed time random: 0.103762 seconds
Elapsed time sequential: 0.021592 seconds
Elapsed time random: 0.104867 seconds
Elapsed time sequential: 0.022618 seconds
Elapsed time random: 0.107725 seconds
Elapsed time sequential: 0.022656 seconds
Elapsed time random: 0.107047 seconds
Elapsed time sequential: 0.021536 seconds
Elapsed time random: 0.108575 seconds
Elapsed time sequential: 0.021612 seconds
Elapsed time random: 0.107526 seconds
Elapsed time sequential: 0.021502 seconds
Elapsed time random: 0.105207 seconds
Elapsed time sequential: 0.021646 seconds
Elapsed time random: 0.106167 seconds
Elapsed time sequential: 0.021600 seconds
Elapsed time random: 0.106459 seconds
Elapsed time sequential: 0.021505 seconds
Elapsed time random: 0.106241 seconds
Elapsed time sequential: 0.021611 seconds
Elapsed time random: 0.106045 seconds
Elapsed time sequential: 0.021521 seconds
Elapsed time random: 0.106465 seconds
Elapsed time sequential: 0.021745 seconds
Elapsed time random: 0.106701 seconds
Elapsed time sequential: 0.021579 seconds
Elapsed time random: 0.109511 seconds
Elapsed time sequential: 0.021663 seconds
Elapsed time random: 0.108093 seconds
Elapsed time sequential: 0.021530 seconds
Elapsed time random: 0.106342 seconds
Elapsed time sequential: 0.021872 seconds
Elapsed time random: 0.107603 seconds
Elapsed time sequential: 0.021678 seconds
Elapsed time random: 0.108123 seconds
Elapsed time sequential: 0.021555 seconds
Elapsed time random: 0.108472 seconds
Elapsed time sequential: 0.021551 seconds
Elapsed time random: 0.108638 seconds
Elapsed time sequential: 0.021883 seconds
Elapsed time random: 0.121483 seconds
Elapsed time sequential: 0.021549 seconds
Elapsed time random: 0.108647 seconds
Elapsed time sequential: 0.022744 seconds
Elapsed time random: 0.119334 seconds
Elapsed time sequential: 0.021884 seconds
Elapsed time random: 0.108896 seconds
Elapsed time sequential: 0.022912 seconds
Elapsed time random: 0.120207 seconds
Elapsed time sequential: 0.021549 seconds
Elapsed time random: 0.108850 seconds
Elapsed time sequential: 0.021634 seconds
Elapsed time random: 0.116243 seconds
Elapsed time sequential: 0.022686 seconds
Elapsed time random: 0.114111 seconds
Elapsed time sequential: 0.021552 seconds
Elapsed time random: 0.110670 seconds
Elapsed time sequential: 0.021734 seconds
Elapsed time random: 0.111282 seconds
Elapsed time sequential: 0.021881 seconds
Elapsed time random: 0.116722 seconds
Elapsed time sequential: 0.021588 seconds
Elapsed time random: 0.109733 seconds
Elapsed time sequential: 0.021503 seconds
Elapsed time random: 0.109954 seconds
Elapsed time sequential: 0.022923 seconds
Elapsed time random: 0.111135 seconds
Elapsed time sequential: 0.021521 seconds
Elapsed time random: 0.110331 seconds
Elapsed time sequential: 0.021589 seconds
Elapsed time random: 0.111320 seconds
Elapsed time sequential: 0.021603 seconds
Elapsed time random: 0.110339 seconds
Elapsed time sequential: 0.021700 seconds
Elapsed time random: 0.110721 seconds
Elapsed time sequential: 0.022471 seconds
Elapsed time random: 0.111690 seconds
Elapsed time sequential: 0.021494 seconds
Elapsed time random: 0.110794 seconds
Elapsed time sequential: 0.021704 seconds
Elapsed time random: 0.111165 seconds
Elapsed time sequential: 0.021682 seconds
Elapsed time random: 0.116847 seconds
Elapsed time sequential: 0.022679 seconds
Elapsed time random: 0.111430 seconds
Elapsed time sequential: 0.021761 seconds
Elapsed time random: 0.111730 seconds
Elapsed time sequential: 0.021562 seconds
Elapsed time random: 0.112130 seconds
Elapsed time sequential: 0.021615 seconds
Elapsed time random: 0.111362 seconds
Elapsed time sequential: 0.021528 seconds
Elapsed time random: 0.111814 seconds
Elapsed time sequential: 0.021645 seconds
Elapsed time random: 0.111460 seconds
Elapsed time sequential: 0.021565 seconds
Elapsed time random: 0.111412 seconds
Elapsed time sequential: 0.021647 seconds
Elapsed time random: 0.112215 seconds
Elapsed time sequential: 0.022632 seconds
Elapsed time random: 0.114472 seconds
Elapsed time sequential: 0.021772 seconds
Elapsed time random: 0.111979 seconds
Elapsed time sequential: 0.021701 seconds
Elapsed time random: 0.112997 seconds
Elapsed time sequential: 0.021571 seconds
Elapsed time random: 0.112213 seconds
Elapsed time sequential: 0.021721 seconds
Elapsed time random: 0.113419 seconds
Elapsed time sequential: 0.021526 seconds
Elapsed time random: 0.115232 seconds
Elapsed time sequential: 0.021615 seconds
Elapsed time random: 0.113597 seconds
Elapsed time sequential: 0.021586 seconds
Elapsed time random: 0.113368 seconds
Elapsed time sequential: 0.021733 seconds
Elapsed time random: 0.112963 seconds
Elapsed time sequential: 0.022075 seconds
Elapsed time random: 0.112889 seconds
Elapsed time sequential: 0.021602 seconds
Elapsed time random: 0.113060 seconds
Elapsed time sequential: 0.022515 seconds
Elapsed time random: 0.124899 seconds
Elapsed time sequential: 0.021648 seconds
Elapsed time random: 0.115961 seconds
Elapsed time sequential: 0.022105 seconds
Elapsed time random: 0.117700 seconds
Elapsed time sequential: 0.021917 seconds
Elapsed time random: 0.115305 seconds
Elapsed time sequential: 0.021500 seconds
Elapsed time random: 0.123618 seconds
Elapsed time sequential: 0.022083 seconds
Elapsed time random: 0.121300 seconds
Elapsed time sequential: 0.021742 seconds
Elapsed time random: 0.122728 seconds
Elapsed time sequential: 0.022007 seconds
Elapsed time random: 0.115209 seconds
Elapsed time sequential: 0.022072 seconds
Elapsed time random: 0.127912 seconds
Elapsed time sequential: 0.021534 seconds
Elapsed time random: 0.128752 seconds
Elapsed time sequential: 0.021850 seconds
Elapsed time random: 0.119182 seconds
Elapsed time sequential: 0.023643 seconds
Elapsed time random: 0.125584 seconds
Elapsed time sequential: 0.022094 seconds
Elapsed time random: 0.120871 seconds
Elapsed time sequential: 0.021572 seconds
Elapsed time random: 0.117789 seconds
Elapsed time sequential: 0.021675 seconds
Elapsed time random: 0.114705 seconds
Elapsed time sequential: 0.021928 seconds
Elapsed time random: 0.122732 seconds
Elapsed time sequential: 0.021990 seconds
Elapsed time random: 0.120624 seconds
Elapsed time sequential: 0.021545 seconds
Elapsed time random: 0.116856 seconds
Elapsed time sequential: 0.022041 seconds
Elapsed time random: 0.121161 seconds
Elapsed time sequential: 0.021702 seconds
Elapsed time random: 0.122113 seconds
Elapsed time sequential: 0.021600 seconds
Elapsed time random: 0.126394 seconds
Elapsed time sequential: 0.022221 seconds
Elapsed time random: 0.127025 seconds
Elapsed time sequential: 0.022536 seconds
Elapsed time random: 0.129290 seconds
Elapsed time sequential: 0.021953 seconds
Elapsed time random: 0.120339 seconds
Elapsed time sequential: 0.021708 seconds
Elapsed time random: 0.119124 seconds
Elapsed time sequential: 0.021567 seconds
Elapsed time random: 0.117830 seconds
Elapsed time sequential: 0.021519 seconds
Elapsed time random: 0.116439 seconds
Elapsed time sequential: 0.022489 seconds
Elapsed time random: 0.116781 seconds
Elapsed time sequential: 0.022814 seconds
Elapsed time random: 0.118006 seconds
Elapsed time sequential: 0.023005 seconds
Elapsed time random: 0.123126 seconds
Elapsed time sequential: 0.022104 seconds
Elapsed time random: 0.117566 seconds
Elapsed time sequential: 0.021910 seconds
Elapsed time random: 0.122743 seconds
Elapsed time sequential: 0.021764 seconds
Elapsed time random: 0.119403 seconds
Elapsed time sequential: 0.021989 seconds
Elapsed time random: 0.126470 seconds
Elapsed time sequential: 0.022049 seconds
Elapsed time random: 0.120598 seconds
Elapsed time sequential: 0.022041 seconds
Elapsed time random: 0.127106 seconds
Elapsed time sequential: 0.022303 seconds
Elapsed time random: 0.126806 seconds
Elapsed time sequential: 0.021761 seconds
Elapsed time random: 0.126112 seconds
Elapsed time sequential: 0.022140 seconds
Elapsed time random: 0.126826 seconds
Elapsed time sequential: 0.021947 seconds
Elapsed time random: 0.123428 seconds
Elapsed time sequential: 0.022024 seconds
Elapsed time random: 0.117250 seconds
Elapsed time sequential: 0.022740 seconds
Elapsed time random: 0.123633 seconds
Elapsed time sequential: 0.021914 seconds
Elapsed time random: 0.133465 seconds
Elapsed time sequential: 0.021727 seconds
Elapsed time random: 0.124655 seconds
Elapsed time sequential: 0.021901 seconds
Elapsed time random: 0.116651 seconds
Elapsed time sequential: 0.021719 seconds
Elapsed time random: 0.116909 seconds
Elapsed time sequential: 0.021943 seconds
Elapsed time random: 0.121498 seconds
Elapsed time sequential: 0.021823 seconds
Elapsed time random: 0.129562 seconds
Elapsed time sequential: 0.021844 seconds
Elapsed time random: 0.126777 seconds
Elapsed time sequential: 0.021541 seconds
Elapsed time random: 0.116963 seconds
Elapsed time sequential: 0.021707 seconds
Elapsed time random: 0.127546 seconds
Elapsed time sequential: 0.022701 seconds
Elapsed time random: 0.118562 seconds
Elapsed time sequential: 0.021660 seconds
Elapsed time random: 0.116870 seconds
Elapsed time sequential: 0.021585 seconds
Elapsed time random: 0.117750 seconds
Elapsed time sequential: 0.021861 seconds
Elapsed time random: 0.133360 seconds
Elapsed time sequential: 0.021738 seconds
Elapsed time random: 0.116494 seconds
Elapsed time sequential: 0.021812 seconds
Elapsed time random: 0.119679 seconds
Elapsed time sequential: 0.021557 seconds
Elapsed time random: 0.116971 seconds
Elapsed time sequential: 0.021515 seconds
Elapsed time random: 0.117689 seconds
Elapsed time sequential: 0.021769 seconds
Elapsed time random: 0.125905 seconds
Elapsed time sequential: 0.021757 seconds
Elapsed time random: 0.117158 seconds
Elapsed time sequential: 0.022093 seconds
Elapsed time random: 0.129243 seconds
Elapsed time sequential: 0.022629 seconds
Elapsed time random: 0.134044 seconds
Elapsed time sequential: 0.021669 seconds
Elapsed time random: 0.121518 seconds
Elapsed time sequential: 0.021628 seconds
Elapsed time random: 0.118989 seconds
Elapsed time sequential: 0.022389 seconds
Elapsed time random: 0.128941 seconds
Elapsed time sequential: 0.021880 seconds
Elapsed time random: 0.119291 seconds
Elapsed time sequential: 0.021916 seconds
Elapsed time random: 0.122425 seconds
Elapsed time sequential: 0.022029 seconds
Elapsed time random: 0.128408 seconds
Elapsed time sequential: 0.021746 seconds
Elapsed time random: 0.123814 seconds
Elapsed time sequential: 0.022019 seconds
Elapsed time random: 0.119570 seconds
Elapsed time sequential: 0.021763 seconds
Elapsed time random: 0.131412 seconds
Elapsed time sequential: 0.021765 seconds
Elapsed time random: 0.120242 seconds
Elapsed time sequential: 0.021910 seconds
Elapsed time random: 0.126522 seconds
Elapsed time sequential: 0.022145 seconds
Elapsed time random: 0.123248 seconds
Elapsed time sequential: 0.021885 seconds
Elapsed time random: 0.121226 seconds
Elapsed time sequential: 0.022009 seconds
Elapsed time random: 0.120700 seconds
Elapsed time sequential: 0.022076 seconds
Elapsed time random: 0.122186 seconds
Elapsed time sequential: 0.021810 seconds
Elapsed time random: 0.117757 seconds
Elapsed time sequential: 0.021578 seconds
Elapsed time random: 0.119283 seconds
Elapsed time sequential: 0.021577 seconds
Elapsed time random: 0.118591 seconds
Elapsed time sequential: 0.021749 seconds
Elapsed time random: 0.125254 seconds
Elapsed time sequential: 0.021755 seconds
Elapsed time random: 0.128903 seconds
Elapsed time sequential: 0.021602 seconds
Elapsed time random: 0.118010 seconds
Elapsed time sequential: 0.021473 seconds
Elapsed time random: 0.119438 seconds
Elapsed time sequential: 0.021787 seconds
Elapsed time random: 0.124371 seconds
Elapsed time sequential: 0.021993 seconds
Elapsed time random: 0.120476 seconds
Elapsed time sequential: 0.022959 seconds
Elapsed time random: 0.133797 seconds
Elapsed time sequential: 0.021898 seconds
Elapsed time random: 0.122545 seconds
Elapsed time sequential: 0.021623 seconds
Elapsed time random: 0.119867 seconds
Elapsed time sequential: 0.021844 seconds
Elapsed time random: 0.119113 seconds
Elapsed time sequential: 0.021700 seconds
Elapsed time random: 0.120608 seconds
Elapsed time sequential: 0.022543 seconds
Elapsed time random: 0.121406 seconds
Elapsed time sequential: 0.021696 seconds
Elapsed time random: 0.119113 seconds
Elapsed time sequential: 0.022646 seconds
Elapsed time random: 0.122166 seconds
Elapsed time sequential: 0.022783 seconds
Elapsed time random: 0.121012 seconds
Elapsed time sequential: 0.021515 seconds
Elapsed time random: 0.118228 seconds
Elapsed time sequential: 0.022077 seconds
Elapsed time random: 0.119639 seconds
Elapsed time sequential: 0.022181 seconds
Elapsed time random: 0.126677 seconds
Elapsed time sequential: 0.021956 seconds
Elapsed time random: 0.128250 seconds
Elapsed time sequential: 0.021756 seconds
Elapsed time random: 0.121169 seconds
Elapsed time sequential: 0.021815 seconds
Elapsed time random: 0.119289 seconds
Elapsed time sequential: 0.021643 seconds
Elapsed time random: 0.119783 seconds
Elapsed time sequential: 0.022826 seconds
Elapsed time random: 0.127903 seconds
Elapsed time sequential: 0.021539 seconds
Elapsed time random: 0.118660 seconds
Elapsed time sequential: 0.021726 seconds
Elapsed time random: 0.118539 seconds
Elapsed time sequential: 0.021536 seconds
Elapsed time random: 0.120504 seconds
Elapsed time sequential: 0.021499 seconds
Elapsed time random: 0.121610 seconds
Elapsed time sequential: 0.021670 seconds
Elapsed time random: 0.118814 seconds
Elapsed time sequential: 0.021888 seconds
Elapsed time random: 0.120670 seconds
Elapsed time sequential: 0.022513 seconds
Elapsed time random: 0.130133 seconds
Elapsed time sequential: 0.021538 seconds
Elapsed time random: 0.119225 seconds
Elapsed time sequential: 0.021602 seconds
Elapsed time random: 0.119898 seconds
Elapsed time sequential: 0.022601 seconds
Elapsed time random: 0.120818 seconds
Elapsed time sequential: 0.022548 seconds
Elapsed time random: 0.121097 seconds
Elapsed time sequential: 0.021552 seconds
Elapsed time random: 0.120247 seconds
Elapsed time sequential: 0.021535 seconds
Elapsed time random: 0.119749 seconds
Elapsed time sequential: 0.021662 seconds
Elapsed time random: 0.121600 seconds
Elapsed time sequential: 0.021523 seconds
Elapsed time random: 0.119548 seconds
Elapsed time sequential: 0.021475 seconds
Elapsed time random: 0.118912 seconds
Elapsed time sequential: 0.021550 seconds
Elapsed time random: 0.119081 seconds
Elapsed time sequential: 0.021481 seconds
Elapsed time random: 0.128482 seconds
Elapsed time sequential: 0.021517 seconds
Elapsed time random: 0.120020 seconds
Elapsed time sequential: 0.021570 seconds
Elapsed time random: 0.119561 seconds
Elapsed time sequential: 0.021783 seconds
Elapsed time random: 0.125667 seconds
Elapsed time sequential: 0.021520 seconds
Elapsed time random: 0.119818 seconds
Elapsed time sequential: 0.021946 seconds
Elapsed time random: 0.130359 seconds
Elapsed time sequential: 0.021532 seconds
Elapsed time random: 0.120021 seconds
Elapsed time sequential: 0.021923 seconds
Elapsed time random: 0.123515 seconds
Elapsed time sequential: 0.022036 seconds
Elapsed time random: 0.123015 seconds
Elapsed time sequential: 0.022040 seconds
Elapsed time random: 0.122017 seconds
Elapsed time sequential: 0.021525 seconds
Elapsed time random: 0.119934 seconds
Elapsed time sequential: 0.022569 seconds
Elapsed time random: 0.122392 seconds
Elapsed time sequential: 0.021731 seconds
Elapsed time random: 0.120492 seconds
Elapsed time sequential: 0.022962 seconds
Elapsed time random: 0.121730 seconds
Elapsed time sequential: 0.021877 seconds
Elapsed time random: 0.120655 seconds
Elapsed time sequential: 0.021749 seconds
Elapsed time random: 0.121510 seconds
Elapsed time sequential: 0.021514 seconds
Elapsed time random: 0.120057 seconds
Elapsed time sequential: 0.021559 seconds
Elapsed time random: 0.120079 seconds
Elapsed time sequential: 0.021555 seconds
Elapsed time random: 0.121226 seconds
Elapsed time sequential: 0.021598 seconds
Elapsed time random: 0.120111 seconds
Elapsed time sequential: 0.021570 seconds
Elapsed time random: 0.120605 seconds
Elapsed time sequential: 0.021714 seconds
Elapsed time random: 0.120748 seconds
Elapsed time sequential: 0.021951 seconds
Elapsed time random: 0.123325 seconds
Elapsed time sequential: 0.022602 seconds
Elapsed time random: 0.129002 seconds
Elapsed time sequential: 0.022075 seconds
Elapsed time random: 0.128861 seconds
Elapsed time sequential: 0.021692 seconds
Elapsed time random: 0.122829 seconds
Elapsed time sequential: 0.021625 seconds
Elapsed time random: 0.122728 seconds
Elapsed time sequential: 0.021492 seconds
Elapsed time random: 0.120457 seconds
Elapsed time sequential: 0.021602 seconds
Elapsed time random: 0.120693 seconds
Elapsed time sequential: 0.021599 seconds
Elapsed time random: 0.120893 seconds
Elapsed time sequential: 0.021656 seconds
Elapsed time random: 0.122265 seconds
Elapsed time sequential: 0.021715 seconds
Elapsed time random: 0.124933 seconds
Elapsed time sequential: 0.021472 seconds
Elapsed time random: 0.121830 seconds
Elapsed time sequential: 0.021548 seconds
Elapsed time random: 0.121728 seconds
